"dates","title","ressort"
2006-05-18,"Bamberg und ALBA kassieren erste Niederlagen","Sport"
2006-05-16,"Ein Spiel dauert 60 Minuten","Sport"
2006-05-16,"Wenger bleibt, Daum geht","Sport"
2006-05-15,"Frust und Flitzer","Sport"
2006-05-15,"Bayern holen Wosz, Ailton stürmt für Cottbus","Sport"
2006-05-14,"Daum scheitert am letzten Spieltag","Sport"
2006-05-14,"Juventus beendet Skandalwoche mit Meistertitel","Sport"
2006-05-14,"Alle Spiele, alle Tore, alle alles","Sport"
2006-05-14,"Cottbus zittert sich in die Bundesliga","Sport"
2006-05-14,"Angst vor Hooligan-Terror wächst","Sport"
2006-05-14,"Lehmann denkt an Bundesliga-Rückkehr, Chelsea stellt Ballack vor  ","Sport"
2006-05-14,"Chronik","Politik"
2006-05-14,"Wenig Perspektive in der Pfalz","Sport"
2006-05-13,"Cottbus zittert, Dresden hofft","Sport"
2006-05-13,"Koblenz folgt Augsburg","Sport"
2006-05-13,"Alle Spiele, alle Tore, alle alles","Sport"
2006-05-13,"Wolfsburg schießt Lautern in die Zweite Liga","Sport"
2006-05-13,"Abstieg und Abschied","Sport"
2006-05-13,"Millionenspiel auf Augenhöhe","Sport"
2006-05-12,"Abschiedstanz und Abstiegsangst","Sport"
2006-05-12,"Schewtschenko will weg, Juan verlängert","Sport"
2006-05-11,"Röber macht Schluss, Koblenz macht es spannend","Sport"
2006-05-10,"Daum wildert in Deutschland und Spanien","Sport"
2006-05-10,"Viertligist blamiert Iran, Hoffenheim hofft noch","Sport"
2006-05-09,"Flensburg verzweifelt an Lemgos Torwart","Sport"
2006-05-09,"Tottenham will Wiederholungsspiel","Sport"
2006-05-09,"Bommer soll Wiederaufstieg schaffen","Sport"
2006-05-08,"Lincoln bleibt, ""Jay Jay"" geht, Fandel pfeift","Sport"
2006-05-08,"Real feiert Zidane, Millionen jubeln über Barça","Sport"
2006-05-07,"Van Nistelrooy flüchtet, Lehmann patzt, Juve wartet","Sport"
2006-05-07,"Offenbach und 1860 gerettet, Cottbus zittert um Aufstieg","Sport"
2006-05-07,"Feierlaune, Abschiedsrunde, Schützenfest","Sport"
2006-05-06,"Paarlauf und Parallelschwung","Sport"
2006-05-06,"Bayern quält sich zum Titel","Sport"
2006-05-06,"Röber pöbelt, Anderlecht feiert","Sport"
2006-05-05,"Klinsmann setzt zusätzlichen Fitnesstest an","Sport"
2006-05-05,"Bayern will den ""Betze"" stürmen","Sport"
2006-05-04,"Wörns und Micoud lange gesperrt","Sport"
2006-05-04,"Die Wahrheiten der Rückrunde","Sport"
2006-05-04,"Barça feiert, Daum verliert","Sport"
2006-05-03,"Hier trifft der Chef","Sport"
2006-05-03,"Alle Spiele, alle Tore, alle alles","Sport"
2006-05-03,"Bayern schlägt zurück, Duisburg und Köln steigen ab","Sport"
2006-05-03,"Fürth rückt an Cottbus heran","Sport"
2006-05-02,"Comeback des ""Langen""","Sport"
2006-05-02,"HSV bleibt im Meisterrennen","Sport"
2006-05-02,"Offenbach distanziert Saarbrücken","Sport"
2006-05-02,"Frings wieder fit, Rehmer muss passen","Sport"
2006-05-02,"Wieder aufgetauchter Modernisierer","Sport"
2006-05-02,"Macht Wiedersehen Meister-Freude?","Sport"
2006-05-01,"Hängende Köpfe und feiernde Bullen","Sport"
2006-04-30,"Juve und Milan siegen, Inter patzt","Sport"
2006-04-25,"Sperre wegen Flirt-Vorwurfs, Stadionpläne beim BVB","Sport"
2006-04-24,"Cottbus kommt Aufstieg nahe","Sport"
2006-04-24,"Kampf der Verlierer","Sport"
2006-04-23,"Alle Spiele, alle Tore, alle alles","Sport"
2006-04-23,"Offenbach und Dresden mit Hoffnung","Sport"
2006-04-23,"Hoeneß wirbt für Scholl, Allofs will Klose behalten","Sport"
2006-04-23,"Wildwuchs im Stadion","Sport"
2006-04-22,"Dribbelkünstler und Kopfarbeiter","Sport"
2006-04-22,"Leverkusen zerstört Hamburgs Meisterschaftsträume","Sport"
2006-04-21,"Beten für den Klassenerhalt","Sport"
2006-04-21,"1860 München bangt um Lizenz","Sport"
2006-04-21,"Ajax siegt, Marseille im Pokalfinale","Sport"
2006-04-19,"Lange Sperre für Ismaël","Sport"
2006-04-18,"Kontrollausschuss ermittelt gegen Ismaël","Sport"
2006-04-18,"Alle Spiele, alle Tore, alle alles","Sport"
2006-04-17,"Bulls drin, 76ers draußen","Sport"
2006-04-17,"Real zittert, Olympiakos feiert","Sport"
2006-04-16,"Bayern bleiben cool","Sport"
2006-04-16,"Ein Joker und viel Applaus","Sport"
2006-04-15,"Blaue Augen und Rote Karten","Sport"
2006-04-15,"Alle Spiele, alle Tore, alle alles","Sport"
2006-04-14,"Mit Vaterfreuden gegen die Bayern","Sport"
2006-04-13,"Cottbus gewinnt Ostderby","Sport"
2006-04-13,"Stuttgart buhlt um Klopp, Espanyol gewinnt Pokal","Sport"
2006-04-11,"Nur nicht zu häufig siegen","Sport"
2006-04-09,"Hamburg nutzt Bayern-Patzer","Sport"
2006-04-08,"Schützenfest und feste Küsse","Sport"
2006-04-08,"Alle Spiele, alle Tore, alle alles","Sport"
2006-04-08,"Machtloser ""Titan"" - Bremen triumphiert","Sport"
2006-04-07,"Aachen steht vor dem Aufstieg","Sport"
2006-04-07,"""Das ist für mich keine große Überraschung""","Sport"
2006-04-07,"Klose gegen Kahn","Sport"
2006-04-06,"""Mein Umfeld war tough""","Sport"
2006-04-03,"Aachen freut sich doppelt","Sport"
2006-04-03,"Der komplette Spielplan 2005/2006","Sport"
2006-04-03,"Alle Spiele, alle Tore, alle alles","Sport"
2006-04-02,"Brasilianisches Comeback","Sport"
2006-04-02,"Bollwerke und Bodenkämpfe","Sport"
2006-04-01,"Alle Spiele, alle Tore, alle alles","Sport"
2006-04-01,"Köln blamiert die Bayern","Sport"
2006-04-01,"Geiß ist geil","Sport"
2006-04-01,"Ailton kehrt nach Schalke zurück","Sport"
2006-03-31,"Rückschläge für Freiburg und Fürth","Sport"
2006-03-29,"Aachen kommt der ersten Liga näher","Sport"
2006-03-28,"Klasnic geht auf Schaaf los","Sport"
2006-03-27,"""Er hat alle Vorwürfe entkräftet""","Sport"
2006-03-27,"Bayer bietet Sponsoren Ausstiegsmöglichkeit","Sport"
2006-03-27,"Hain wirft DFB ""Sesselpupserei"" vor","Sport"
2006-03-27,"Real verkürzt Rückstand auf Barça","Sport"
2006-03-26,"Staatsanwaltschaft ermittelt gegen Calmund","Sport"
2006-03-26,"Äußerste Vorsorge","Sport"
2006-03-25,"Reading feiert Aufstieg, Liverpool den Derbysieg","Sport"
2006-03-25,"Alle Spiele, alle Tore, alle alles","Sport"
2006-03-25,"Bremen brilliert, Hamburg verliert","Sport"
2006-03-25,"Calmund soll intern von Manipulationen gesprochen haben","Sport"
2006-03-24,"Alle Spiele, alle Tore, alle alles","Sport"
2006-03-24,"Überragender Ebbers hält Aachen auf Kurs","Sport"
2006-03-24,"Augen zu und durch","Sport"
2006-03-23,"Chelsea siegt ohne Huth, Ronaldo rettet Real","Sport"
2006-03-19,"Treffsichere Torjäger","Sport"
2006-03-19,"Bochum wieder Spitzenreiter","Sport"
2006-03-18,"Alle Spiele, alle Tore, alle alles","Sport"
2006-03-18,"Flugshows und Balletteinlagen","Sport"
2006-03-18,"HSV setzt Bayern unter Druck","Sport"
2006-03-17,"Slomka will die Bayern ärgern","Sport"
2006-03-16,"Freiburg verpasst Sprung auf Rang drei","Sport"
2006-03-12,"Der verfluchte Reformer","Politik"
2006-03-11,"Chelsea trifft spät und gewinnt wie immer","Sport"
2006-03-11,"Zerreißproben und Streicheleinheiten","Sport"
2006-03-11,"Alle Spiele, alle Tore, alle alles","Sport"
2006-03-11,"""Wölfe"" ärgern die Bayern","Sport"
2006-03-11,"Zwischen Bayreuth und Siegen","Sport"
2006-03-10,"Alle Spiele, alle Tore, alle alles","Sport"
2006-03-08,"Alle Spiele, alle Tore, alle alles","Sport"
2006-03-08,"Cottbus und Fürth mit Last-Minute-Siegen","Sport"
2006-03-07,"Ein Rebell namens Breitner","Sport"
2006-03-06,"Aachen bleibt im Aufstiegsrennen","Sport"
2006-03-06,"Mix aus DDR und Bella Italia","Sport"
2006-03-05,"Alle Spiele, alle Tore, alle alles","Sport"
2006-03-05,"Neue Nationalmannschafts-Dissonanzen","Sport"
2006-03-05,"Alle Spiele, alle Tore, alle alles","Sport"
2006-03-05,"1860 auch in Braunschweig sieglos","Sport"
2006-03-04,"Schneeballett und Ausrutscher","Sport"
2006-03-04,"HSV entweiht Bayerns Arena","Sport"
2006-03-04,"Absageflut in den Fußball-Ligen","Sport"
2006-03-03,"Spielabsage auf dem Betzenberg","Sport"
2006-03-03,"Falkos schwerster Fall","Sport"
2006-03-02,"Ditmar Jakobs und der fatale Haken","Sport"
2006-03-02,"Polen und die deutschen Probleme","Sport"
2006-03-01,"Italien überrollt desolate DFB-Elf","Sport"
2006-02-26,"Stuttgart düpiert den HSV","Sport"
2006-02-26,"Erstes Tor für Robert Kovac","Sport"
2006-02-26,"""Eine miese Situation""","Sport"
2006-02-25,"Alle Spiele, alle Tore, alle alles","Sport"
2006-02-25,"Ballack brilliert bei Bayern-Sieg","Sport"
2006-02-25,"Klinsmann-Kicker mit Torhunger","Sport"
2006-02-24,"Remis beschert Paderborn Aufstiegsplatz","Sport"
2006-02-24,"Alle Spiele, alle Tore, alle alles","Sport"
2006-02-19,"Alle Spiele, alle Tore, alle alles","Sport"
2006-02-19,"Hamburg zieht an Bremen vorbei","Sport"
2006-02-19,"Paderborn peilt Aufstiegsplätze an","Sport"
2006-02-19,"Slomka darf länger bleiben","Sport"
2006-02-18,"Lust und Leiden","Sport"
2006-02-18,"Ballack rettet die Bayern","Sport"
2006-02-17,"Kein Sieger im Baden-Derby","Sport"
2006-02-14,"Deutsche Männer verlieren erneut","Sport"
2006-02-14,"Magath will 80 Punkte, Lorant zieht vom Leder","Sport"
2006-02-14,"Börsianer strafen Premiere ab","Wirtschaft"
2006-02-13,"Wo bleibt die Gänsehaut?","Sport"
2006-02-12,"Juve feiert, Barcelona strauchelt","Sport"
2006-02-12,"Bayern ziehen davon","Sport"
2006-02-12,"Braunschweig schockiert Fürth","Sport"
2006-02-12,"Champions-League-Spiele auch beim DSF","Wirtschaft"
2006-02-11,"Stuttgart-Gegner besiegt Chelsea","Sport"
2006-02-11,"Den Adler auf dem Rücken","Sport"
2006-02-11,"Alle Spiele, alle Tore, alle alles","Sport"
2006-02-11,"Kaiserslautern blamiert Bremen","Sport"
2006-02-11,"DSF zeigt Champions League","Politik"
2006-02-10,"Alle Spiele, alle Tore, alle alles","Sport"
2006-02-09,"Es geschah im September","Sport"
2006-02-08,"HSV und Bremen patzen bei Bayern-Verfolgung","Sport"
2006-02-07,"Alle Spiele, alle Tore, alle alles","Sport"
2006-02-07,"Streicheleinheiten mit Übersteiger","Sport"
2006-02-07,"Bayern straucheln in der Hauptstadt","Sport"
2006-02-06,"Mogelpackung in Motor City","Sport"
2006-02-06,"Geschlossene Gesellschaften","Sport"
2006-02-06,"Eisenschädel und ein torhungriger Teufel","Sport"
2006-02-05,"Augenthaler feiert ersten Sieg mit Wolfsburg","Sport"
2006-02-05,"Juventus und Inter mit knappen Siegen","Sport"
2006-02-05,"Alle Spiele, alle Tore, alle alles","Sport"
2006-02-04,"Alle Spiele, alle Tore, alle alles","Sport"
2006-02-04,"Spitzentrio setzt sich ab","Sport"
2006-02-04,"Flugstunden mit Kung-Fu-Einlage","Sport"
2006-02-03,"Beiläufiger Bundesliga-Botschafter","Sport"
2006-02-03,"Ein Hamburger für Matthäus","Sport"
2006-02-03,"Blaues Tuch und Auswärtsfluch","Sport"
2006-02-02,"Telekomchef droht mit Investitionskürzung","Wirtschaft"
2006-02-01,"WM-Teilnehmer Ghana ausgeschieden","Sport"
2006-01-30,"Auf Dauer bleibt nur Müller-Hohenstein","Sport"
2006-01-29,"Zwölf des Tages","Sport"
2006-01-29,"Werder wieder erster Bayern-Jäger","Sport"
2006-01-29,"Alle Spiele, alle Tore, alles alles","Sport"
2006-01-29,"1860 München weiter auf Talfahrt","Sport"
2006-01-28,"Alle Spiele, alle Tore, alles alles","Sport"
2006-01-28,"Nürnberg entzaubert den HSV","Sport"
2006-01-28,"Kickschuh im Gesicht","Sport"
2006-01-28,"Alle Spiele, alle Tore, alles alles","Sport"
2006-01-28,"Freiburg klettert auf Aufstiegsrang","Sport"
2006-01-27,"Makaay schießt Bayern zum Sieg","Sport"
2006-01-27,"Ballacks Tränen, zwei Slomkas und ein armer Teufel","Sport"
2006-01-27,"Slomka, das unbekannte Wesen","Sport"
2006-01-26,"Tunesien und Guinea im Viertelfinale","Sport"
2006-01-25,"""Uli Hoeneß hat ein großes Herz""","Sport"
2006-01-22,"Barça und Juve marschieren weiter","Sport"
2006-01-22,"Bochum und Rostock erfolgreich","Sport"
2006-01-21,"Unentschieden im Duell der Bayern-Verfolger","Sport"
2006-01-21,"Drei Spiele abgesagt","Sport"
2006-01-20,"Freiburg patzt in Burghausen","Sport"
2006-01-19,"Juventus stolpert bei Chievo","Sport"
2006-01-15,"Rekordmann Del Piero rettet Juve","Sport"
2006-01-08,"Auch Lokalrivale kann Barça nicht stoppen","Sport"
2006-01-08,"Acht Monate Haft für norwegischen Fußballfan","Sport"
2006-01-08,"Altintop-Zwillinge wieder vereint","Sport"
2005-12-29,"Chelsea und Liverpool siegen weiter","Sport"
2005-12-24,"Giftpfeile unterm Tannenbaum","Sport"
2005-12-22,"Real wankt, Adriano K.o.","Sport"
2005-12-19,"Ruhrpott-Masochisten","Sport"
2005-12-18,"Bayern Gewinner des Nordderbys","Sport"
2005-12-18,"Aachen feiert Herbstmeisterschaft","Sport"
2005-12-17,"Zungenbrecher und Rumpelfüßler","Sport"
2005-12-17,"Alle Spiele, alle Tore, alle alles","Sport"
2005-12-17,"Kohler beim MSV, Rettig verlässt Köln","Sport"
2005-12-17,"FC Bayern baut Führung aus","Sport"
2005-12-16,"Alle Spieler, alle Tore, alle alles","Sport"
2005-12-16,"Bochum stürmt an die Spitze","Sport"
2005-12-16,"Mit Gummi zur Meisterschaft","Sport"
2005-12-15,"Alle Spiele, alle Tore, alle alles","Sport"
2005-12-14,"Alle Spiele, alle Tore, alle alles","Sport"
2005-12-14,"Die Eintracht stürmt den Betzenberg","Sport"
2005-12-12,"DFB fordert hohe Strafen für Vereine","Sport"
2005-12-12,"Was Professor Rolf zum Verhängnis wurde","Sport"
2005-12-11,"Bayern vorzeitig Herbstmeister","Sport"
2005-12-10,"Abschiedsstimmung auf Schalke","Sport"
2005-12-10,"Alle Spiele, alle Tore, alle alles","Sport"
2005-12-10,"HSV rückt Bayern immer näher","Sport"
2005-12-09,"Alle Spiele, alle Tore, alle alles","Sport"
2005-12-07,"""ManU"" als Gruppenletzter ausgeschieden","Sport"
2005-12-07,"Ohne Kopf und tief im Schlamm","Sport"
2005-12-06,"Liverpool holt sich den Gruppensieg","Sport"
2005-12-04,"Unterhaching stürzt 1860","Sport"
2005-12-03,"Kopftreffer und Kopfschütteln","Sport"
2005-12-03,"Alle Spiele, alle Tore, alle alles","Sport"
2005-12-02,"Alle Spiele, alle Tore, alle alles","Sport"
2005-12-02,"Stuttgart spielfrei in die nächste Runde","Sport"
2005-11-30,"Zoro wird Messinas Kapitän","Sport"
2005-11-29,"So schön kann spielfrei sein","Sport"
2005-11-29,"Willkommen im Stadionknast","Sport"
2005-11-28,"Spieler verließ nach Beschimpfungen den Platz","Sport"
2005-11-28,"Hauptstadtclub im Würgegriff","Sport"
2005-11-27,"Hertha patzt gegen Gladbach","Sport"
2005-11-27,"1860 zurück an der Spitze","Sport"
2005-11-26,"Doppelte Stürmer und ein Debütant","Sport"
2005-11-26,"Alle Spiele, alle Tore, alle alles","Sport"
2005-11-26,"Bayern setzen sich weiter ab","Sport"
2005-11-25,"Alle Spiele, alle Tore, alle alles","Sport"
2005-11-23,"Schewtschenko trifft vier Mal für Milan","Sport"
2005-11-23,"Wien bringt Bayern Millionen","Sport"
2005-11-23,"ManU muss weiter zittern","Sport"
2005-11-22,"Alle Spiele, alle Tore","Sport"
2005-11-22,"Bayern triumphiert, Bremen verliert","Sport"
2005-11-22,"Wolf will Sforza nicht zurückholen","Sport"
2005-11-21,"Bremens Gespür für Tore","Sport"
2005-11-20,"Alle Spiele, alle Tore, alle alles","Sport"
2005-11-20,"Hamburg bleibt Bayern auf den Fersen","Sport"
2005-11-20,"1860 neuer Tabellenführer","Sport"
2005-11-20,"Alle Spiele, alle Tore, alle alles","Sport"
2005-11-20,"Spanische Zeitungen verspotten Real","Sport"
2005-11-20,"Wie sich der FCK selbst zerlegt","Sport"
2005-11-19,"Sechserpack und drei Unschuldsengel","Sport"
2005-11-19,"Henke entlassen, Jäggi schmeißt hin","Sport"
2005-11-19,"Pizarro verhindert Bayern-Blamage","Sport"
2005-11-18,"Bochum verliert Tabellenspitze","Sport"
2005-11-18,"Feierlaune und Sturmflauten","Sport"
2005-11-18,"Die voraussichtlichen Aufstellungen","Sport"
2005-11-13,"Der Erlöser mit der Axt","Sport"
2005-11-12,"Mary Pierce zieht ungeschlagen ins Halbfinale","Sport"
2005-11-08,"Karl streitet alle Vorwürfe ab","Sport"
2005-11-07,"Demis, der Denunziant","Sport"
2005-11-06,"Bochum blamiert sich in Siegen","Sport"
2005-11-05,"Alle Spiele, alle Tore, alle alles","Sport"
2005-11-05,"Alle Spiele, alle Tore, alle alles","Sport"
2005-11-04,"Die voraussichtlichen Aufstellungen","Sport"
2005-11-02,"Übersteiger in Rückenlage","Sport"
2005-11-02,"Alle Spiele, alle Tore","Sport"
2005-11-01,"Chelsea patzt in Sevilla","Sport"
2005-11-01,"Schalke müht sich zum ersten Sieg","Sport"
2005-11-01,"Hoyzer belastet Mitangeklagte schwer","Sport"
2005-11-01,"Kleines Team, großes Herz","Sport"
2005-10-31,"""Löwen"" klettern auf Aufstiegsrang","Sport"
2005-10-31,"Mourinho beschimpft Wenger als Voyeur","Sport"
2005-10-31,"Missverständnis Trainer","Sport"
2005-10-30,"Alle Spiele, alle Tore, alle alles","Sport"
2005-10-30,"Mainz und Bielefeld mit deutlichen Siegen","Sport"
2005-10-30,"Freiburg mit Kantersieg Richtung Tabellenspitze","Sport"
2005-10-30,"Kabinenpredigt statt Trainerentlassung","Sport"
2005-10-29,"Wenn Torhüter Fliegen fangen","Sport"
2005-10-29,"Ballack rettet schwache Bayern","Sport"
2005-10-28,"Die voraussichtlichen Aufstellungen","Sport"
2005-10-28,"Trainer im Rampenlicht","Sport"
2005-10-25,"Eintracht Frankfurt nimmt Schalke auseinander","Sport"
2005-10-24,"Schuster-Team entthront Real Madrid","Sport"
2005-10-23,"FC Bayern wieder vorn","Sport"
2005-10-22,"Alle Spiele, alle Tore, alle alles","Sport"
2005-10-22,"Versagen und Verrenkungen","Sport"
2005-10-22,"Alle Spiele, alle Tore, alle alles","Sport"
2005-10-21,"Bayern will wieder ""so schnell wie möglich an die Spitze""","Sport"
2005-10-21,"Die voraussichtlichen Aufstellungen","Sport"
2005-10-21,"Die Flecken verschwinden","Sport"
2005-10-19,"Chelsea und Liverpool im Gleichschritt","Sport"
2005-10-19,"Alle Spiele, alle Tore","Sport"
2005-10-19,"Alle Spiele, alle Tore, alle alles","Sport"
2005-10-18,"Mutmaßlicher Drahtzieher bestätigt Vorwürfe","Sport"
2005-10-17,"Aachen gewinnt in Dresden","Sport"
2005-10-17,"Lange Sperre für Hamburgs van der Vaart","Sport"
2005-10-17,"Blähbacken gegen den Bundestrainer","Sport"
2005-10-16,"Hannover 96 überrollt Köln","Sport"
2005-10-16,"Cottbus übernimmt Tabellenführung","Sport"
2005-10-15,"Mainzer Tänzchen in der Ellenbogengesellschaft","Sport"
2005-10-15,"Alle Spiele, alle Tore, alle alles","Sport"
2005-10-15,"Bayern straucheln, Bremen geht in Führung","Sport"
2005-10-15,"Alle Spiele, alle Tore, alle alles","Sport"
2005-10-14,"Medizin für eine kranke Liga","Sport"
2005-10-14,"Voraussichtliche Aufstellungen","Sport"
2005-10-14,"Bayern strotzen vor Selbstbewusstsein","Sport"
2005-10-13,"Zidanes Faust, Kezmans Tränen","Sport"
2005-10-12,"Krieg der Clubs","Sport"
2005-10-11,"Zidane-Team zum Siegen verdammt","Sport"
2005-10-09,"Bremer Valdez schießt Paraguay zur WM","Sport"
2005-10-09,"Frankreich muss weiter zittern","Sport"
2005-10-09,"Vier Neulinge schaffen WM-Teilnahme","Sport"
2005-10-03,"Elf Spiele annulliert - Clubs protestieren","Sport"
2005-10-03,"Fenerbahçe erzürnt die Konkurrenz","Sport"
2005-10-03,"Besucherrekord fern der Heimat","Sport"
2005-10-03,"Die Rückkehr des Plastik-Clubs","Sport"
2005-10-02,"HSV und Bremen jagen Bayern","Sport"
2005-10-02,"""Ergebniskrise, kein Chaos""","Sport"
2005-10-01,"Alle Spiele, alle Tore, alle alles","Sport"
2005-10-01,"Angst, Wut und voller Einsatz","Sport"
2005-10-01,"Alle Spiele, alle Tore, alle alles","Sport"
2005-10-01,"Aachen patzt daheim, Saarbrücken mit Premierensieg","Sport"
2005-09-30,"Die voraussichtlichen Aufstellungen","Sport"
2005-09-29,"Schiedsrichter gesteht Manipulationen","Sport"
2005-09-28,"Alle Spiele, alle Tore","Sport"
2005-09-27,"""Rettet den Fußball vor der Sportschau""","Kultur"
2005-09-26,"HSV besteht die Meister-Prüfung","Sport"
2005-09-25,"Stuttgart schießt sich aus der Krise","Sport"
2005-09-24,"Augen zu und durch","Sport"
2005-09-24,"Alle Spiele, alle Tore, alle alles","Sport"
2005-09-24,"Hamburg stoppt Bayern-Serie","Sport"
2005-09-23,"Alle Spiele, alle Tore, alle alles","Sport"
2005-09-23,"Die voraussichtlichen Aufstellungen","Sport"
2005-09-21,"HSV stürzt Stuttgart in die Krise","Sport"
2005-09-21,"Alle Spiele, alle Tore, alle alles","Sport"
2005-09-21,"Aachen demontiert Ahlen, Cottbus weiter stark","Sport"
2005-09-20,"Alle Spiele, alle Tore, alle alles","Sport"
2005-09-20,"Gladbach stoppt Bremer Verfolgungsjagd","Sport"
2005-09-19,"Voraussichtliche Aufstellungen","Sport"
2005-09-18,"Rostock landet ersten Saisonsieg","Sport"
2005-09-17,"Alle Spiele, alle Tore, alle alles","Sport"
2005-09-17,"Valium-Däne und ein Gaucho-Knipser","Sport"
2005-09-17,"Bayern verbessern eigenen Siegrekord","Sport"
2005-09-17,"Alle Spieler, alle Tore, alle alles","Sport"
2005-09-16,"Voraussichtliche Aufstellungen","Sport"
2005-09-15,"Nachhilfe in Sachen Cleverness","Sport"
2005-09-15,"Höhnischer Applaus, enttäuschter Abgang","Sport"
2005-09-15,"Alle Spiele, alle Tore","Sport"
2005-09-14,"Alle Spiele, alle Tore","Sport"
